CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
05154250;La Garonne à Bourret;1545424;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-21;09:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1546909;;;26;RGF93 / Lambert 93;3;Eau;;;2019-12-10;10:34:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1568953;;;26;RGF93 / Lambert 93;3;Eau;;;2020-02-19;09:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;Conduc élevée .validée après Verif 147.;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1569062;;;26;RGF93 / Lambert 93;3;Eau;;;2020-01-23;09:24:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1574873;;;26;RGF93 / Lambert 93;3;Eau;;;2020-05-14;09:38:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1576473;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-10;09:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1578814;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-01;09:06:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1581235;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-23;09:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1583307;;;26;RGF93 / Lambert 93;3;Eau;;;2020-08-20;09:13:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1586097;;;26;RGF93 / Lambert 93;3;Eau;;;2020-09-17;09:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1589421;;;26;RGF93 / Lambert 93;3;Eau;;;2020-10-13;11:57:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1591314;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-03;13:08:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1592895;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-19;10:02:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1594837;;;26;RGF93 / Lambert 93;6;Sédiments;;;2020-10-01;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1595804;;;26;RGF93 / Lambert 93;3;Eau;;;2020-12-08;09:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1597999;;;26;RGF93 / Lambert 93;3;Eau;;;2021-01-28;09:27:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1602566;;;26;RGF93 / Lambert 93;3;Eau;;;2021-02-24;09:57:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1603204;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-25;09:07:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1605168;;;26;RGF93 / Lambert 93;3;Eau;;;2021-04-28;10:17:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1606971;;;26;RGF93 / Lambert 93;3;Eau;;;2019-03-14;10:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1606992;;;26;RGF93 / Lambert 93;3;Eau;;;2019-10-31;09:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607002;;;26;RGF93 / Lambert 93;3;Eau;;;2019-03-07;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607015;;;26;RGF93 / Lambert 93;81;Gammares;;;2019-10-31;09:00:00;;;;;0;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607030;;;26;RGF93 / Lambert 93;81;Gammares;;;2019-03-07;12:00:00;;;0;Inconnu;0;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607042;;;26;RGF93 / Lambert 93;3;Eau;;;2019-04-02;13:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607061;;;26;RGF93 / Lambert 93;3;Eau;;;2019-04-23;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607134;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-14;12:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607159;;;26;RGF93 / Lambert 93;3;Eau;;;2019-04-09;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607185;;;26;RGF93 / Lambert 93;81;Gammares;;;2019-04-02;13:30:00;;;0;Inconnu;0;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1607187;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-07;09:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1608435;;;26;RGF93 / Lambert 93;81;Gammares;;;2020-04-02;13:42:00;;;;;0;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;80253686200021;BIOMAE
05154250;La Garonne à Bourret;1608447;;;26;RGF93 / Lambert 93;3;Eau;;;2020-04-16;09:59:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1608460;;;26;RGF93 / Lambert 93;3;Eau;;;2020-04-22;13:58:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1608483;;;26;RGF93 / Lambert 93;3;Eau;;;2020-04-02;13:42:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;80253686200021;BIOMAE
05154250;La Garonne à Bourret;1608535;;;26;RGF93 / Lambert 93;3;Eau;;;2020-04-09;09:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1609587;;;26;RGF93 / Lambert 93;3;Eau;;;2021-05-20;09:54:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1612804;;;26;RGF93 / Lambert 93;3;Eau;;;2021-06-22;10:06:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1615350;;;26;RGF93 / Lambert 93;3;Eau;;;2021-07-29;13:26:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1618449;;;26;RGF93 / Lambert 93;3;Eau;;;2021-08-25;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1621191;;;26;RGF93 / Lambert 93;3;Eau;;;2021-09-23;09:28:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1623649;;;26;RGF93 / Lambert 93;3;Eau;;;2021-10-19;10:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1624916;;;26;RGF93 / Lambert 93;6;Sédiments;;;2021-10-13;15:07:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1626730;;;26;RGF93 / Lambert 93;3;Eau;;;2021-11-25;09:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1628288;;;26;RGF93 / Lambert 93;3;Eau;;;2021-12-14;10:59:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644253;;;26;RGF93 / Lambert 93;3;Eau;;;2021-11-04;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644267;;;26;RGF93 / Lambert 93;81;Gammares;;;2021-10-28;10:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644274;;;26;RGF93 / Lambert 93;81;Gammares;;;2021-03-04;11:00:00;;;;;0;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644276;;;26;RGF93 / Lambert 93;3;Eau;;;2021-04-22;10:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644283;;;26;RGF93 / Lambert 93;3;Eau;;;2021-04-08;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644304;;;26;RGF93 / Lambert 93;3;Eau;;;2021-10-28;10:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644331;;;26;RGF93 / Lambert 93;81;Gammares;;;2021-04-08;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644338;;;26;RGF93 / Lambert 93;3;Eau;;;2021-04-14;08:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644432;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-11;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644437;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-04;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;1644490;;;26;RGF93 / Lambert 93;3;Eau;;;2021-11-09;09:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05154250;La Garonne à Bourret;535332;;;26;RGF93 / Lambert 93;3;Eau;;;2015-01-21;12:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
